케이블관리번호,법정동코드,시도명,시군구명,읍면동명,리명,케이블매설위치코드명,케이블코어수,접속코어수,사용코어수,케이블용도코드명,준공거리M,지도거리M,공간위치G,중계기회선수,중요선로
48330CA015190,4833011200,경남,양산시,어곡동,#,가공,24,2,2,#,915,963.7,"LINESTRING (128.99509111279235 35.410490452948515, 128.995440052765 35.4104326395189, 128.995578629818 35.410461364277, 128.995370378077 35.41015385789, 128.995774216193 35.4099974031418, 128.996151849569 35.4098530239266, 128.996555135175 35.409673672954, 128.996967005268 35.409523613823, 128.997370397396 35.4093481358075, 128.997779843126 35.4091661670295, 128.998161763031 35.4090076308264, 128.998571425335 35.4088320587477, 128.999472213954 35.4084157451699, 128.999836732465 35.4081940208606, 129.000077064641 35.407901812157, 129.000287780408 35.4076265479014, 129.000593833484 35.4072723269645, 129.001012728504 35.4070252716152, 129.001496907659 35.406931709282, 129.002033492766 35.4069895663623, 129.002539476247 35.4071417000653, 129.002945933544 35.4071466481112, 129.003346330354 35.4070181991902, 129.003640568325 35.4071180133879)",3,
48330CA017715,4833011700,경남,양산시,소주동,#,가공,144,94,51,#,163,163.82,"LINESTRING (129.15775215265913 35.406633582260746, 129.15781617067904 35.40665932754598, 129.15827541572844 35.40668513989377, 129.1587682566878 35.40672147674481, 129.15912706073559 35.40656469129128, 129.1594130175221 35.40675727356481)",101,O
48330CA014638,4833031026,경남,양산시,동면,석산리,지중,48,28,24,#,2.68,2.68,"LINESTRING (129.025195339129 35.3159959308875, 129.025179345282 35.3159994261196, 129.025174665876 35.3160092410535)",18,
48330CA020819,4833010300,경남,양산시,중부동,#,지중,144,91,90,#,1,0.48,"LINESTRING (129.03515673381855 35.34069742800919, 129.03516172283148 35.340695871427215)",104,O
48330CA015585,4833025324,경남,양산시,물금읍,범어리,가공,72,64,14,#,234,231,"LINESTRING (129.0037555081786 35.33367419861501, 129.00406090347926 35.33393125185853, 129.0042421646049 35.33408325266595, 129.0045135093153 35.33430949923413, 129.0046042546648 35.334400923539654, 129.004766221794 35.3345217096844, 129.00513586072464 35.33479970829349, 129.005178903937 35.334830687616, 129.00555893938272 35.33514100912478)",11,
48330CA015674,4833025323,경남,양산시,물금읍,가촌리,가공,24,1,1,#,60,16,"LINESTRING (128.9945781986844 35.316895648865, 128.99473105299126 35.31698279150777)",1,
48330CA021036,4833012000,경남,양산시,덕계동,#,지중,24,2,2,#,90,22.5,"LINESTRING (129.14676500260708 35.3719369776106, 129.14655954164107 35.37205021983349)",2,
48330CA021773,4833010700,경남,양산시,북정동,#,가공,24,1,1,#,61,66.7,"LINESTRING (129.0476156511573 35.364830725513784, 129.04782619231298 35.36468884704111, 129.0481073962893 35.36450098380586, 129.04801792191947 35.364534530757574)",,
48330CA015198,4833010900,경남,양산시,호계동,#,가공,48,47,13,#,133,137.35,"LINESTRING (129.0634320534817 35.36655971305993, 129.06341191313234 35.366255550305056, 129.06339872427196 35.365919460610755, 129.0636116859054 35.36588655820016, 129.06404173956673 35.36570645077456, 129.06406207258217 35.365689284177265)",8,
48330CA017961,4833025324,경남,양산시,물금읍,범어리,가공,1,1,1,#,13,13,"LINESTRING (129.0055761932273 35.32776198722786, 129.00560888292702 35.32776355229164, 129.00566534352546 35.327804829368, 129.005673605346 35.32783926813)",,
48330CA017974,4833025324,경남,양산시,물금읍,범어리,지중,48,23,16,#,1,1,"LINESTRING (129.0105099129666 35.327174413361654, 129.010514301333 35.3271912437878)",10,
48330CA014721,4833025321,경남,양산시,물금읍,물금리,가공,12,0,0,#,28.01,28.01,"LINESTRING (128.989662255693 35.3068783396253, 128.989370026783 35.306799002388)",,
48330CA013517,4833010400,경남,양산시,북부동,#,가공,48,4,4,#,97,33.65,"LINESTRING (129.05159630976928 35.34691963472912, 129.051403577807 35.3471785482841)",4,
48330CA020910,4833010600,경남,양산시,신기동,#,지중,144,25,21,#,171,154,"LINESTRING (129.04192978706484 35.354268420047156, 129.040999306014 35.3548060757613, 129.04089259739177 35.35483133418286, 129.04054059543313 35.355023845067386, 129.04052542216442 35.355041337153395)",25,
48330CA018666,4833011400,경남,양산시,삼호동,#,가공,48,25,23,#,1,1,"LINESTRING (129.17161927913813 35.40793808461205, 129.17162551154792 35.40792743322472)",28,
48330CA019851,4833010200,경남,양산시,남부동,#,가공,48,20,6,#,165,117,"LINESTRING (129.036378219226 35.3355520722198, 129.03653181660383 35.33543996670665, 129.03676860097318 35.335322710639204, 129.0368184120395 35.335286434291866, 129.03682302308073 35.335021534805755, 129.03724104642217 35.33501790933649)",,
48330CA018865,4833025323,경남,양산시,물금읍,가촌리,지중,288,194,173,#,418,400.68,"LINESTRING (129.00653647442982 35.31230673410813, 129.0074174460316 35.31161617722876, 129.00808483088 35.3113924786709, 129.00926294058516 35.31103848227684, 129.01038797928945 35.31067067828986)",136,O
48330CA021073,4833025322,경남,양산시,물금읍,증산리,가공,24,4,3,#,104,38.66,"LINESTRING (129.01096586265038 35.31068902624702, 129.01077814268592 35.31044625152916, 129.01084483638158 35.31041914513692)",1,
48330CA013654,4833032022,경남,양산시,원동면,용당리,가공,48,4,4,기타,53,60.45,"LINESTRING (128.875217473974 35.3803577864843, 128.87494797506 35.3808557261873)",1,
48330CA023427,4833010700,경남,양산시,북정동,#,가공,144,114,112,#,2,2,"LINESTRING (129.04128327963517 35.361221804472166, 129.04129593400853 35.36121502630543, 129.04129748149805 35.36121264702121, 129.04129696585954 35.36121050523469, 129.0412998605003 35.36120898915263)",102,O
48330CA013927,4833010600,경남,양산시,신기동,#,FTTH,48,47,4,가공용,31,28,"LINESTRING (129.0361993547489 35.354091780716885, 129.0361326861857 35.35384018490294)",,
48330CA018856,4833031028,경남,양산시,동면,가산리,가공,144,17,17,#,1,7,"LINESTRING (129.014996178133 35.2885563023187, 129.015030593218 35.2885406567606, 129.014990709944 35.2885394659064)",10,
48330CA015310,4833031021,경남,양산시,동면,개곡리,가공,12,11,10,#,50,38,"LINESTRING (129.12440458261193 35.34875994651497, 129.12440759081605 35.348764202628445, 129.124366681502 35.34910396874832)",6,
48330CA017509,4833034028,경남,양산시,하북면,용연리,가공,24,12,12,#,58,66,"LINESTRING (129.09377468769105 35.444471627012696, 129.0940510061867 35.44392309627385)",7,
48330CA017508,4833034028,경남,양산시,하북면,용연리,가공,72,6,6,#,168,168,"LINESTRING (129.09438033444567 35.44461351331688, 129.0938800732982 35.444608639405146, 129.09380167991182 35.44452226524119, 129.09376988280002 35.4444723948021, 129.09377665863417 35.444837860799666, 129.09338942996695 35.44494320157582, 129.09332096788182 35.445133574335415, 129.0933422931321 35.445149985828465, 129.09336206253136 35.44516169873912)",,
